SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
541503,UNICK       ,XT,Q,20.75,20.75,20.75,20.75,20.75,19.80,1,400,8300.00,
541540,SOLARA      ,B ,Q,284.90,327.00,281.15,310.25,310.25,284.40,664,9212,2878763.00,
541545,TALWGYM     ,B ,Q,27.20,27.20,27.20,27.20,27.20,28.60,4,626,17027.00,
541546,GAYAHWS     ,B ,Q,0.70,0.72,0.70,0.72,0.72,0.69,4,1251,878.00,
541556,RITES       ,B ,Q,288.00,298.55,286.90,296.35,296.00,288.95,312,10407,3079947.00,
541557,FINEORG     ,B ,Q,1415.00,1480.00,1415.00,1428.05,1427.30,1393.00,97,515,747722.00,
541578,VARROC      ,B ,Q,420.50,430.00,419.40,423.75,422.90,420.55,86,643,273037.00,
541601,RAJNISH     ,M ,Q,72.90,72.90,72.90,72.90,72.90,80.95,1,1200,87480.00,
541634,RAWEDGE     ,M ,Q,71.00,71.00,71.00,71.00,71.00,65.05,2,11200,795200.00,
541678,TVF1G       ,B ,Q,8.00,8.00,7.93,7.93,7.93,8.17,6,1000,7930.00,
541700,TCNSBRANDS  ,B ,Q,653.45,656.00,645.00,651.00,647.00,640.90,75,300,194344.00,
541701,SUPERSHAKT  ,M ,Q,427.50,427.50,427.50,427.50,427.50,420.00,6,18900,8079750.00,
541725,IDFCEOS6RG  ,B ,Q,8.50,8.50,8.50,8.50,8.50,8.50,1,1000,8500.00,
541729,HDFCAMC     ,B ,Q,2052.10,2111.95,2052.10,2077.10,2077.10,2055.35,2171,21414,44755387.00,
541770,CREDITACC   ,B ,Q,517.90,517.90,498.00,507.10,508.20,499.45,114,1608,811740.00,
541890,SPACEINCUBA ,X ,Q,0.45,0.45,0.45,0.45,0.45,0.47,3,2370,1066.00,
541946,ICICILIQ    ,F ,Q,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,2,210,210000.00,
541956,IRCON       ,B ,Q,347.85,355.00,347.85,352.95,352.50,347.85,98,1950,686401.00,
541972,SETFSN50    ,B ,Q,299.00,299.50,298.91,299.16,299.16,296.16,9,828,247760.00,
541974,MANORAMA    ,M ,Q,197.00,199.90,197.00,197.90,198.85,195.90,33,21000,4163880.00,
541988,AAVAS       ,B ,Q,1441.00,1489.45,1441.00,1487.40,1488.75,1464.75,99,494,730625.00,
542011,GRSE        ,B ,Q,131.40,136.10,131.35,133.15,133.95,131.45,381,17956,2396861.00,
542012,AAL         ,M ,Q,59.75,59.95,59.75,59.95,59.95,59.90,6,12000,718200.00,
542066,ADANIGAS    ,B ,Q,150.00,156.00,149.00,154.60,154.60,149.50,684,39550,6075591.00,
542117,NETRIPPLES  ,X ,Q,10.22,10.22,10.22,10.22,10.22,10.75,1,1,10.00,
542131,MAN50ETF    ,B ,Q,115.00,115.00,111.00,111.00,111.00,110.00,6,70,7818.00,
542141,TECHNOE     ,B ,Q,250.00,250.00,244.45,249.25,249.25,250.00,10,509,126600.00,
542156,IPRU3218    ,B ,Q,9.31,9.31,8.82,8.82,8.82,8.89,3,1421,12813.00,
542216,DALBHARAT   ,B ,Q,959.90,999.00,957.80,994.65,994.65,956.35,231,2926,2875949.00,
542231,NILASPACES  ,B ,Q,1.58,1.67,1.56,1.57,1.59,1.60,12,8314,13201.00,
542248,DECCAN      ,M ,Q,61.00,66.00,60.30,65.00,66.00,63.90,6,7200,457440.00,
542333,CESCVENTURE ,B ,Q,399.10,410.00,399.10,406.70,407.05,398.65,22,178,72273.00,
542337,SPENCER     ,B ,Q,63.00,69.00,62.00,65.30,65.00,64.45,238,9945,660418.00,
542367,XELPMOC     ,B ,Q,67.95,67.95,67.95,67.95,67.95,66.00,3,15,1019.00,
542383,RITCO       ,M ,Q,71.00,71.00,65.40,65.40,65.40,66.65,4,6400,429680.00,
542399,CHALET      ,B ,Q,310.00,314.75,309.75,312.30,311.50,313.55,28,109,34132.00,
542437,ANMOL       ,M ,Q,29.60,29.60,29.60,29.60,29.60,29.70,1,16000,473600.00,
542446,JONJUA      ,M ,Q,18.00,19.00,18.00,19.00,19.00,18.70,2,20000,370000.00,
542459,KRANTI      ,M ,Q,33.65,34.50,32.65,33.50,34.50,34.95,4,12000,401700.00,
542460,ANUP        ,B ,Q,456.10,464.50,456.10,461.35,461.95,451.00,58,524,241080.00,
542484,ARVINDFASN  ,B ,Q,590.00,606.85,565.15,571.30,577.10,586.45,151,271116,162645548.00,
542503,MAHIP       ,M ,Q,10.60,10.60,10.45,10.45,10.45,11.00,4,16000,168000.00,
542597,MSTC        ,B ,Q,77.50,91.40,77.50,84.45,83.80,80.00,169,3698,314355.00,
542602,EMBASSY     ,IF,Q,376.84,376.85,366.70,366.70,366.70,372.92,5,2400,895764.00,
542627,CHANDNIMACH ,X ,Q,5.89,5.89,5.50,5.50,5.50,5.69,2,3594,19884.00,
542628,NSL         ,M ,Q,22.75,25.25,22.75,24.00,24.00,23.25,5,15000,362700.00,
542641,CKFSL       ,B ,Q,1.39,1.39,1.39,1.39,1.39,1.46,15,14065,19550.00,
542649,RVNL        ,B ,Q,23.80,24.10,23.20,23.85,23.85,23.50,382,171801,4102717.00,
542650,METROPOLIS  ,B ,Q,1018.00,1060.00,1018.00,1049.30,1048.60,1023.55,198,714,748241.00,
542651,KPITTECH    ,B ,Q,80.50,84.15,80.10,83.10,82.25,82.35,57,3384,276156.00,
542652,POLYCAB     ,B ,Q,550.50,573.35,550.00,571.50,569.60,551.00,294,4656,2623345.00,
542653,JINAAM      ,M ,Q,38.50,44.25,37.00,44.25,44.25,40.00,8,110000,4657500.00,
542655,VIKASMCORP  ,B ,Q,2.74,3.21,2.74,3.18,3.19,2.96,91,76855,231904.00,
542665,NEOGEN      ,B ,Q,327.10,337.60,324.10,335.00,334.20,322.05,117,3365,1111488.00,
542669,BMW         ,X ,Q,24.00,25.95,22.55,25.90,25.90,26.00,8,63,1514.00,
542670,ARTEMISELC  ,M ,Q,99.00,99.00,99.00,99.00,99.00,97.00,2,56000,5544000.00,
542677,MAHESH      ,XT,Q,26.00,26.50,24.70,24.70,24.70,26.00,3,45,1118.00,
542682,HARISH      ,X ,Q,33.35,35.00,31.70,32.05,33.50,33.35,26,895,28585.00,
542684,PPL         ,T ,Q,68.50,70.65,64.15,65.25,66.05,67.30,41,2087,137558.00,
542685,DGCONTENT   ,B ,Q,7.54,9.18,7.54,9.07,9.09,8.37,9,1366,12230.00,
542694,PARSHVA     ,M ,Q,45.50,45.50,45.50,45.50,45.50,45.00,1,3000,136500.00,
542721,ARL         ,M ,Q,29.00,29.00,29.00,29.00,29.00,28.15,2,8000,232000.00,
542725,SBC         ,M ,Q,23.75,23.85,23.75,23.85,23.85,23.90,11,66000,1572000.00,
542726,INDIAMART   ,B ,Q,1190.00,1207.75,1184.35,1191.40,1193.80,1190.70,117,1365,1634912.00,
542727,CPML        ,M ,Q,28.65,28.65,28.65,28.65,28.65,30.00,1,4000,114600.00,
542728,SKIEL       ,M ,Q,17.55,17.55,17.55,17.55,17.55,16.75,1,6000,105300.00,
542729,DCMNVL      ,B ,Q,29.00,32.00,29.00,30.70,30.70,29.00,9,16,473.00,
555555,ICICISENSX  ,B ,Q,392.74,395.57,391.44,393.12,391.44,391.50,7,2557,1006178.00,
570001,TATAMTRTDVR ,A ,Q,57.30,60.00,57.25,58.20,58.20,58.80,2631,989790,58091334.00,
570002,FELDVR      ,B ,Q,22.20,23.50,22.20,23.20,23.20,21.85,13,855,19735.00,
570004,JISLBNDVR   ,B ,Q,15.00,15.00,14.20,14.45,14.75,14.30,16,1540,22215.00,
580001,STAN CHART  ,B ,I,50.10,50.10,50.00,50.00,50.00,50.40,4,34,1700.00,
590003,KARUR VY(PS ,B ,Q,60.00,61.95,58.95,60.10,60.00,60.20,267,23215,1412991.00,
590005,TIDE WATE(PS,B ,Q,4480.00,4507.90,4459.05,4472.15,4470.00,4475.65,21,34,152567.00,
590006,AMRUTANJAN  ,B ,Q,266.00,290.70,266.00,285.35,286.40,281.75,341,4410,1256598.00,
590018,HISARMET(PS ,B ,Q,48.90,48.90,48.90,48.90,48.90,45.95,1,12,586.00,
590021,BHARAT RA(PS,B ,Q,3994.30,4033.50,3994.30,4001.90,4006.35,3935.15,10,14,56102.00,
590024,FERT CHE(PS ,B ,Q,36.10,37.50,36.00,36.70,36.60,36.55,107,20321,746607.00,
590025,GINNI FIL(PS,B ,Q,7.98,8.27,7.56,8.03,8.02,7.81,78,7672,61067.00,
590030,SOUTH PET(PS,B ,Q,18.85,19.35,18.80,18.85,18.85,18.35,48,2152,40745.00,
590031,DE NORA     ,B ,Q,242.00,250.00,237.25,247.60,247.60,238.80,78,2779,668518.00,
590043,HARITA SEAT ,B ,Q,382.10,392.00,381.25,389.20,389.20,374.95,13,113,43641.00,
590051,SAKSOFT LTD ,B ,Q,260.75,264.90,254.00,261.85,255.10,261.90,32,450,117604.00,
590056,SALONA COTSP,B ,Q,81.20,88.00,81.20,82.50,82.40,81.00,12,641,52758.00,
590057,PROSEED     ,B ,Q,0.31,0.31,0.31,0.31,0.31,0.32,1,1000,310.00,
590062,ANDHRA SUGAR,B ,Q,268.80,273.65,267.65,272.10,272.10,264.35,243,1301,351284.00,
590065,INDIA MOTOR ,B ,Q,815.00,836.00,815.00,818.50,836.00,815.00,11,60,49110.00,
590066,KCP LTD     ,B ,Q,73.25,77.05,72.90,75.95,76.30,72.45,81,3868,295297.00,
590068,KHAITAN INDI,B ,Q,22.50,22.50,19.65,21.05,19.65,21.05,13,456,9570.00,
590070,RADAAN MEDIA,B ,Q,1.48,1.48,1.48,1.48,1.48,1.39,1,50,74.00,
590071,SUNDARAM FIN,B ,Q,1474.15,1476.95,1440.05,1456.00,1470.00,1466.75,327,14114,20548265.00,
590072,SUNDARAM BRK,B ,Q,260.00,260.00,256.05,257.45,257.45,257.50,5,7,1803.00,
590073,WHEELS INDIA,B ,Q,637.00,638.00,620.00,620.00,620.00,625.00,22,96,60054.00,
590075,LAMBODHARA T,B ,Q,31.05,31.15,31.05,31.15,31.15,30.90,3,400,12438.00,
590078,MAITHAN ALL ,B ,Q,444.30,446.50,433.00,437.70,439.30,440.70,74,522,229412.00,
590086,ORISSA MINE ,B ,Q,604.90,647.00,604.40,622.30,622.30,613.45,106,550,345150.00,
590095,GOLDBEES    ,E ,Q,3215.00,3232.90,3203.20,3215.42,3229.00,3197.45,145,2701,8682752.00,
590096,LIQUIDBEES  ,F ,Q,999.63,1000.01,999.63,1000.01,1000.01,1000.01,700,158743,158743068.00,
590097,KOTAKGOLDETF,E ,Q,330.00,330.00,317.10,324.45,324.45,329.56,53,1658,535335.00,
590098,SBI GOLD ETS,E ,Q,3240.00,3279.00,3236.01,3255.26,3256.00,3230.93,56,323,1049777.00,
590099,QUANTUM GOLD,E ,Q,1607.00,1607.00,1605.00,1605.00,1605.00,1597.00,46,610,979327.00,
590101,UTI GOLD ETF,E ,Q,3238.99,3245.00,3226.00,3227.94,3228.00,3213.75,22,373,1206205.00,
590103,NIFTY BEES  ,B ,Q,1153.00,1164.39,1151.06,1160.17,1157.29,1151.04,103,1127,1302933.00,
590104,JUNIOR BEES ,B ,Q,266.82,268.00,265.07,267.31,267.52,265.17,45,1568,418403.00,
590106,BANK BEES   ,B ,Q,2835.00,2877.40,2835.00,2864.58,2855.59,2819.37,237,331,948793.00,
590107,KOTAK PSU BK,B ,Q,260.00,265.00,259.00,262.97,262.26,254.00,17,2390,627085.00,
590108,PSUBNK BEES ,B ,Q,290.00,291.59,290.00,291.59,291.59,288.00,2,2,581.00,
590110,QUANTUM INDX,B ,Q,1122.50,1126.00,1122.50,1125.50,1125.00,1110.50,10,33,37051.00,
590115,M50 ETF     ,B ,Q,106.70,108.00,106.70,107.46,107.46,105.37,5,171,18320.00,
590122,ASHIKACR    ,X ,Q,37.15,37.45,36.45,36.85,36.85,37.15,202,84416,3128893.00,
590126,GRADIENTE   ,XT,Q,1.41,1.41,1.41,1.41,1.41,1.43,2,1200,1692.00,
590134,MADRASFERT  ,B ,Q,21.50,21.55,21.05,21.20,21.20,21.00,88,20889,444184.00,
717502,JSW NCPS    ,F ,P,3.60,3.69,3.60,3.61,3.61,3.61,10,5869,21516.00,
717503,ZEE NCPS    ,F ,P,5.30,5.30,5.30,5.30,5.30,5.26,4,669,3545.00,
800252,SGB2016I    ,G ,B,3395.00,3400.00,3365.00,3400.00,3400.00,3447.88,8,37,125425.00,
800253,SGB2016II   ,G ,B,3360.11,3435.00,3360.11,3432.27,3435.00,3266.16,5,22,75115.00,
800254,SGBAUG24    ,G ,B,3390.00,3430.00,3385.30,3385.30,3385.30,3387.00,3,16,54635.00,
800259,SGB2016IIIA ,G ,B,3375.00,3400.00,3360.01,3398.50,3398.50,3380.60,8,84,283073.00,
800265,SGB2016IV   ,G ,B,3399.00,3399.00,3370.00,3370.00,3370.00,3399.00,3,40,135650.00,
800268,SGBMAY25    ,G ,B,3350.01,3400.00,3350.01,3400.00,3400.00,3285.01,4,55,185500.00,
800269,SGBJULY25   ,G ,B,3350.00,3390.00,3350.00,3390.00,3390.00,3336.50,2,46,155700.00,
800270,SGBOCT25    ,G ,B,3300.01,3300.01,3300.01,3300.01,3300.01,3275.00,1,3,9900.00,
800273,SGBOCT25B   ,G ,B,3250.00,3250.00,3250.00,3250.00,3250.00,3100.00,1,6,19500.00,
800278,SGBDEC25    ,G ,B,3225.00,3226.00,3225.00,3226.00,3226.00,3170.01,2,10,32255.00,
800287,SGBMAY26    ,G ,B,3200.00,3200.00,3200.00,3200.00,3200.00,3265.00,1,2,6400.00,
890144,TATASTEELPP ,A ,Q,41.00,43.35,40.45,42.85,42.60,41.25,430,55632,2377950.00,
890145,IBVENTUREPP ,B ,Q,87.30,90.65,76.40,77.70,77.70,84.85,227,29434,2405917.00,
934784,LTFINNCDIV  ,F ,D,1032.00,1033.00,1032.00,1033.00,1033.00,1034.00,3,24,24780.00,
934965,0MFL20XI    ,F ,D,1870.00,1870.00,1870.00,1870.00,1870.00,1902.60,1,25,46750.00,
935016,IIFLHFL202  ,F ,D,980.40,985.00,980.00,982.00,982.00,985.00,8,36,35408.00,
935288,1072SREI19F ,F ,D,995.00,995.00,995.00,995.00,995.00,952.05,1,10,9950.00,
935315,940IFCI19C  ,F ,D,975.01,975.01,975.01,975.01,975.01,985.00,2,17,16575.00,
935353,0IFCI25     ,F ,D,1266.00,1275.00,1265.00,1275.00,1275.00,1365.00,5,200,254260.00,
935383,849NTPC25   ,F ,D,13.14,13.14,13.14,13.14,13.14,13.15,8,1098,14427.00,
935413,0MMFL20G    ,F ,D,1677.00,1725.00,1677.00,1725.00,1725.00,1678.05,9,268,455546.00,
935435,0MFL2022K   ,F ,D,1520.00,1520.00,1520.00,1520.00,1520.00,1603.00,2,200,304000.00,
935461,1025SREI20  ,F ,D,866.00,984.98,866.00,984.98,984.98,944.98,4,18,16918.00,
935510,752PFC30    ,F ,D,1155.01,1155.01,1155.01,1155.01,1155.01,1170.11,1,42,48510.00,
935514,760PFC35    ,F ,D,1234.00,1234.00,1234.00,1234.00,1234.00,1235.00,2,197,243098.00,
935522,10MFL20A    ,F ,D,1015.20,1015.20,1015.00,1015.00,1015.00,1015.20,2,150,152251.00,
935544,734REC30    ,F ,D,1127.00,1145.00,1127.00,1145.00,1145.00,1127.01,4,169,192029.00,
935568,728IRFC30   ,F ,D,1225.00,1225.00,1225.00,1225.00,1225.00,1079.11,1,100,122500.00,
935574,753IRFC30   ,F ,D,1187.00,1187.00,1187.00,1187.00,1187.00,1185.30,1,30,35610.00,
935584,76NHAI31    ,F ,D,1170.00,1170.00,1170.00,1170.00,1170.00,1162.00,1,50,58500.00,
935620,768IREDA36  ,F ,D,1231.00,1231.00,1231.00,1231.00,1231.00,1219.99,4,59,72629.00,
935664,739NHAI31A  ,F ,D,1196.68,1196.68,1196.68,1196.68,1196.68,1178.61,2,40000,47867200.00,
935666,769NHAI31   ,F ,D,1212.10,1212.10,1212.10,1212.10,1212.10,1220.00,1,100,121210.00,
935682,764IRFC31   ,F ,D,1200.50,1200.50,1200.50,1200.50,1200.50,1200.00,1,75,90037.00,
935690,764NABARD31 ,F ,D,1184.95,1185.00,1184.95,1185.00,1185.00,1168.00,2,2,2369.00,
935740,872MMFSL26  ,F ,D,1012.00,1018.00,1012.00,1018.00,1018.00,975.00,5,287,291344.00,
935744,87MMFSL21   ,F ,D,1012.00,1012.00,1012.00,1012.00,1012.00,1014.50,2,3,3036.00,
935752,9MMFSL26    ,F ,D,1014.00,1014.00,1014.00,1014.00,1014.00,1014.00,1,42,42588.00,
935760,MMFSL26A    ,F ,D,1240.00,1240.00,1240.00,1240.00,1240.00,1255.00,2,100,124000.00,
935788,10EHFL26    ,F ,D,785.00,840.00,785.00,839.99,840.00,795.00,5,125,99614.00,
935810,925DHFL21B  ,F ,D,360.00,457.00,334.00,366.00,374.90,415.99,26,286,98587.00,
935832,910DHFL19B  ,F ,D,431.00,440.00,420.00,432.12,425.00,436.00,48,1086,470328.00,
935840,925DHFL23B  ,F ,D,375.00,405.00,368.99,399.22,398.00,351.00,17,134,50837.00,
935846,87IBHFL19C  ,F ,D,1030.00,1030.00,1030.00,1030.00,1030.00,1050.00,1,10,10300.00,
935848,0IBHFL2019  ,F ,D,1197.50,1239.00,1172.00,1239.00,1239.00,1235.00,10,225,265092.00,
935892,975SIFL19   ,F ,D,989.90,989.90,989.90,989.90,989.90,990.00,1,15,14848.00,
935898,10SIFL21    ,F ,D,814.98,814.98,814.98,814.98,814.98,731.00,2,9,7334.00,
935932,0SEFL20B    ,F ,D,1150.00,1150.00,1150.00,1150.00,1150.00,1150.00,1,50,57500.00,
935940,975SEFL22B  ,F ,D,752.00,752.00,751.00,751.42,751.00,740.00,3,120,90170.00,
935944,0SEFL22B    ,F ,D,889.00,889.00,889.00,889.00,889.00,890.00,1,10,8890.00,
935954,9MFL20A     ,F ,D,1045.95,1045.95,1045.95,1045.95,1045.95,1030.00,1,40,41838.00,
935956,9MFL22A     ,F ,D,997.00,1000.00,997.00,999.87,1000.00,991.45,2,250,249967.00,
935988,888SIFL20   ,F ,D,900.00,900.00,900.00,900.00,900.00,885.00,1,10,9000.00,
935990,925SIFL20   ,F ,D,890.00,950.00,890.00,950.00,950.00,890.00,3,91,81590.00,
935992,0SIFL20     ,F ,D,1110.00,1110.00,1110.00,1110.00,1110.00,1110.00,1,25,27750.00,
935994,912SIFL22   ,F ,D,779.00,779.00,779.00,779.00,779.00,737.00,1,10,7790.00,
936008,875MFL20B   ,F ,D,992.00,993.00,990.00,990.00,990.00,1000.00,6,410,406620.00,
936044,800MMFSL27  ,F ,D,925.00,925.00,925.00,925.00,925.00,930.00,1,11,10175.00,
936050,925SEFL22   ,F ,D,764.00,764.00,760.00,760.00,760.00,763.57,3,10,7608.00,
936062,950SEFL27   ,F ,D,814.90,814.90,814.90,814.90,814.90,815.00,1,1,814.00,
936076,0KFL20E     ,F ,D,1140.01,1140.01,1140.00,1140.00,1140.00,1095.00,5,599,682861.00,
936090,95KFL21     ,F ,D,967.00,973.00,967.00,973.00,973.00,910.00,16,1362,1321176.00,
936106,875SIFL21   ,F ,D,900.00,900.00,900.00,900.00,900.00,850.00,1,10,9000.00,
936116,912SIFL28   ,F ,D,730.00,730.00,730.00,730.00,730.00,690.57,1,10,7300.00,
936130,888ERFL28   ,F ,D,784.00,785.00,745.22,745.22,745.22,785.00,4,137,107231.00,
936138,875MFL23    ,F ,D,950.01,951.00,950.00,950.00,950.00,951.00,4,207,196715.00,
936140,850MFL19    ,F ,D,995.00,1006.00,995.00,1006.00,1006.00,999.99,2,40,40020.00,
936144,9MFL23      ,F ,D,970.00,992.00,970.00,971.28,992.00,972.00,5,637,618704.00,
936174,875SEFL21   ,F ,D,750.00,770.00,750.00,770.00,770.00,770.00,2,30,22900.00,
936186,92SEFL28    ,F ,D,742.00,755.00,721.00,745.09,745.05,750.00,6,135,100005.00,
936196,865DHFL23   ,F ,D,340.00,347.20,320.00,346.80,347.20,308.21,6,138,45042.00,
936206,910DHFL28   ,F ,D,290.00,310.00,290.00,310.00,310.00,300.00,5,79,23400.00,
936214,9DHFL23     ,F ,D,350.00,350.00,350.00,350.00,350.00,365.00,2,20,7000.00,
936216,925JMFCSL21 ,F ,D,985.00,985.00,982.50,982.50,982.50,983.65,10,494,486035.00,
936220,95JMFCSL23  ,F ,D,957.00,957.00,957.00,957.00,957.00,957.35,1,42,40194.00,
936224,975JMFCSL28 ,F ,D,927.00,927.00,918.00,920.74,918.00,920.00,26,1700,1566910.00,
936228,893STFCL23  ,F ,D,940.00,949.50,940.00,949.50,949.50,949.00,2,11,10349.00,
936232,91STFCL21   ,F ,D,941.11,960.00,941.11,950.10,950.00,950.00,11,325,311855.00,
936234,93STFCL23   ,F ,D,940.00,945.00,930.00,942.50,942.50,946.20,5,226,212205.00,
936236,94STFCL28   ,F ,D,940.00,940.00,935.00,935.00,935.00,936.50,6,135,126850.00,
936242,0EFL21      ,F ,D,970.50,970.50,960.01,960.01,960.01,990.20,7,140,135677.00,
936244,945EFL21    ,F ,D,910.00,914.99,910.00,914.99,914.99,915.00,2,4,3649.00,
936250,965EFL23    ,F ,D,900.00,900.00,900.00,900.00,900.00,900.00,2,130,117000.00,
936254,985EFL28    ,F ,D,874.99,875.00,874.99,875.00,875.00,894.00,4,120,104998.00,
936260,ICC25SEP18A ,F ,D,975.00,975.00,975.00,975.00,975.00,975.00,1,102,99450.00,
936268,890ICCL21   ,F ,D,910.00,910.00,910.00,910.00,910.00,910.00,1,10,9100.00,
936274,9ICCL23     ,F ,D,864.90,865.00,864.90,864.97,865.00,722.50,2,70,60548.00,
936286,880TCFSL21  ,F ,D,1060.05,1066.89,1060.05,1066.87,1066.87,1059.50,11,641,681692.00,
936290,890TCFSL23  ,F ,D,1084.45,1086.75,1083.56,1083.79,1083.61,1081.00,26,1562,1695284.00,
936294,910TCFSL28  ,F ,D,1101.00,1101.00,1101.00,1101.00,1101.00,1098.48,6,175,192675.00,
936316,925AHFL23   ,F ,D,901.00,901.00,901.00,901.00,901.00,915.00,1,10,9010.00,
936318,965AHFL23   ,F ,D,875.00,875.00,855.00,855.00,855.00,879.00,5,110,95050.00,
936328,940STFCL21  ,F ,D,1018.00,1018.00,1018.00,1018.00,1018.00,1020.00,2,107,108926.00,
936356,MFL29NOV18  ,F ,D,1050.10,1050.25,1050.10,1050.21,1050.20,1060.00,3,102,107121.00,
936358,96MFL21     ,F ,D,980.00,980.00,980.00,980.00,980.00,980.00,2,20,19600.00,
936368,MFL29NOV18A ,F ,D,1050.00,1050.00,1050.00,1050.00,1050.00,1041.10,1,20,21000.00,
936376,10JMFCSL22  ,F ,D,1041.00,1041.00,1040.55,1040.55,1040.55,1039.15,4,175,182141.00,
936378,0JMFCSL22   ,F ,D,1032.00,1032.00,1032.00,1032.00,1032.00,1032.25,1,150,154800.00,
936380,101JMFCSL23 ,F ,D,1032.00,1033.00,1029.00,1029.00,1029.00,1027.00,13,685,706440.00,
936382,967JMFCSL23 ,F ,D,971.00,971.00,970.00,970.00,970.00,967.00,4,146,141720.00,
936384,1025JFCSL28 ,F ,D,1021.00,1021.00,1021.00,1021.00,1021.00,1020.00,2,100,102100.00,
936392,995EFL24    ,F ,D,911.00,915.00,911.00,915.00,915.00,910.00,2,9,8227.00,
936398,1015EFL29   ,F ,D,979.80,979.80,979.50,979.78,979.50,970.00,5,390,382119.00,
936404,905MMFSL22  ,F ,D,1025.00,1034.00,1022.01,1034.00,1034.00,1025.00,9,480,493512.00,
936408,915MMFSL24  ,F ,D,1030.00,1030.00,1028.99,1028.99,1029.00,1014.55,6,310,319211.00,
936412,93MMFSL27   ,F ,D,1039.50,1042.05,1039.50,1040.01,1040.00,1037.00,8,1140,1185768.00,
936416,95MMFSL29   ,F ,D,1051.00,1051.00,1051.00,1051.00,1051.00,1050.00,1,50,52550.00,
936424,1025SEFL22  ,F ,D,930.00,931.00,929.00,931.00,931.00,930.00,3,30,27900.00,
936438,0KFLSRII    ,F ,D,1028.00,1028.00,1028.00,1028.00,1028.00,1005.00,3,240,246720.00,
936440,10KFLSRIII  ,F ,D,950.00,950.00,950.00,950.00,950.00,960.00,1,12,11400.00,
936472,975IIFL24   ,F ,D,905.00,905.00,905.00,905.00,905.00,900.00,1,24,21720.00,
936480,935MFL22    ,F ,D,965.00,965.00,965.00,965.00,965.00,965.00,2,40,38600.00,
936486,1015MFL24   ,F ,D,1001.00,1001.00,1001.00,1001.00,1001.00,1001.00,1,10,10010.00,
936488,0MFL22      ,F ,D,970.00,970.00,970.00,970.00,970.00,977.15,1,10,9700.00,
936492,0MFL26      ,F ,D,915.05,916.00,915.00,915.22,916.00,965.00,7,100,91522.00,
936512,91LTFL22    ,F ,D,1040.00,1042.00,1040.00,1042.00,1042.00,1040.00,2,85,88450.00,
936520,925LTFL24   ,F ,D,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,3,150,157500.00,
936524,889LTFL24   ,F ,D,1020.00,1020.00,1020.00,1020.00,1020.00,1021.67,1,50,51000.00,
936528,935LTFL29   ,F ,D,1070.00,1070.00,1060.00,1060.40,1061.00,1070.00,13,1280,1362911.00,
936536,950MFL22A   ,F ,D,982.00,982.00,980.00,980.00,980.00,976.00,3,6,5884.00,
936538,975MFL24A   ,F ,D,1000.10,1000.10,997.00,997.00,997.00,999.98,9,643,642243.00,
936540,950MFL21A   ,F ,D,1019.80,1019.80,1019.80,1019.80,1019.80,1020.00,1,24,24475.00,
936544,10MFL24     ,F ,D,1089.00,1089.00,1010.00,1010.00,1010.00,1010.00,4,210,216840.00,
936574,905LTFL27   ,F ,D,1042.00,1044.95,1040.00,1041.75,1040.00,1040.00,9,541,563608.00,
936592,955SCUF21   ,F ,D,990.00,991.00,990.00,991.00,991.00,991.00,3,285,282285.00,
936668,1025SIFL24  ,F ,D,985.00,999.00,985.00,999.00,999.00,985.00,2,14,13930.00,
936670,1075SIFL24  ,F ,D,950.00,950.00,950.00,950.00,950.00,950.00,2,10,9500.00,
936696,990JMFPL21  ,F ,D,1002.35,1002.50,999.00,1002.50,1002.50,1001.25,10,1031,1031937.00,
936700,1020JMFPL22 ,F ,D,1008.00,1008.00,1008.00,1008.00,1008.00,1002.00,1,10,10080.00,
936704,1004JMFPL24 ,F ,D,984.00,985.00,982.00,985.00,985.00,985.02,12,350,344215.00,
936706,1050JMFPL24 ,F ,D,1010.00,1010.00,1006.00,1007.10,1006.55,1006.20,23,2225,2240243.00,
936716,995EFL24A   ,F ,D,938.00,938.00,900.00,900.00,900.00,919.00,2,197,177680.00,
936720,0EFL24      ,F ,D,919.00,919.00,919.00,919.00,919.00,919.00,1,2,1838.00,
936722,995EFL29    ,F ,D,950.00,950.00,950.00,950.00,950.00,964.00,1,10,9500.00,
936724,104EFL29    ,F ,D,980.00,980.00,831.00,950.00,950.00,960.00,3,201,182050.00,
936730,975MFL24AA  ,F ,D,1001.87,1001.87,1001.87,1001.87,1001.87,1000.01,2,2600,2604862.00,
936734,975MFL22AA  ,F ,D,1014.69,1014.69,1014.69,1014.69,1014.69,1014.42,1,300,304407.00,
936736,10MFL24A    ,F ,D,1015.07,1015.07,990.00,990.00,990.00,1014.79,2,600,606535.00,
954073,50IIFL19F   ,F ,D,146726.00,146726.00,146726.00,146726.00,146726.00,137158.00,1,20,2934520.00,
955457,95YBLPER    ,F ,D,940000.00,940000.00,940000.00,940000.00,940000.00,950000.00,1,1,940000.00,
956083,921PNBPER   ,F ,D,1012600.00,1012600.00,1012266.39,1012433.20,1012600.00,1012000.00,3,3,3037466.00,
